,intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,label
9773.0,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.273364,0.182426,-0.268225,-0.43482,0.301897,F
9774.0,-0.030178,0.305451,-3.203415,-0.130828,0.17234,2.058932,0.333428,-0.89175,-0.372457,1.797252,A
9775.0,0.09326,0.423218,0.022242,-0.203782,0.082961,0.14879,0.371178,1.557135,-0.154186,0.05267,A
9776.0,0.080916,-0.244132,0.214288,-0.37914,0.261718,0.397939,0.371178,-0.455273,-0.123005,0.264104,F
9777.0,0.130292,0.062064,0.505913,0.417148,-1.168333,0.480988,0.597681,0.164778,0.687713,0.216716,E
9778.0,-0.017834,-0.22843,0.37077,1.293671,0.17234,-0.183409,0.484429,0.629854,1.997335,-0.321943,X
9779.0,0.241386,0.109171,-0.127126,0.380626,0.17234,0.854712,-0.006326,-0.469582,0.001721,0.910501,A
9780.0,-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.024215,0.144676,1.079282,0.344717,0.060819,W
9781.0,9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-1.263055,-1.214339,-1.178729,1.436069,-0.381351,I
9782.0,-0.32643,0.321153,0.285416,-1.944952,-0.900198,-3.214723,-0.195078,-1.013893,0.469443,-2.769473,D
9783.0,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.598658,0.55993,-0.474455,-0.278912,-0.712144,F
9784.0,-0.351118,0.014957,0.214288,0.736624,0.17234,0.190314,-0.308329,-0.095466,0.282354,0.477541,E
9785.0,-0.153617,-0.22843,0.488131,0.580183,0.261718,0.231839,0.031425,1.12751,0.251173,0.341269,A
9786.0,0.241386,-0.322644,0.28186,0.274612,0.261718,-0.640182,0.295677,0.833037,0.157628,-0.615812,F
9787.0,-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.761353,0.106925,-0.231568,0.781258,-1.54613,H
9788.0,0.278418,0.069915,0.214288,-2.283942,0.082961,-1.263055,0.106925,-2.270205,-0.777816,-1.082526,A
9789.0,-0.437525,-0.471816,0.463236,-0.545248,0.261718,-1.636779,1.654692,-3.484775,-2.9917,-2.031216,E
9790.0,0.661077,-0.09496,0.01513,0.751961,0.976743,-1.346105,-3.554865,-1.143588,-0.372457,1.99815,I
9791.0,-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.512204,0.182426,-0.004001,-3.397059,-1.345135,A
9792.0,-0.314087,-0.024299,-1.681275,0.307284,0.261718,1.934358,0.710932,-0.268497,0.313536,1.462059,E
9793.0,0.068573,-0.652394,0.395665,1.220985,0.261718,0.190314,0.182426,1.676054,0.905984,0.188712,A
9794.0,0.142636,-0.000745,0.153829,0.955845,0.261718,-0.058835,0.069175,0.77813,-0.029461,0.027353,F
9795.0,0.006853,0.164129,0.125378,0.58451,0.261718,-1.885928,0.446679,-3.581328,-3.677693,-1.794357,A
9796.0,-0.116585,-0.079257,0.381439,1.540879,0.17234,0.771662,0.220177,1.002746,2.059698,0.689217,X
9797.0,-0.128929,-0.511072,0.342319,0.170775,0.261718,0.06574,0.295677,-0.216017,-0.060642,0.016926,F
9798.0,-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-2.965574,-2.875357,-1.540458,-2.461615,-2.651574,F
9799.0,0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.474083,0.446679,0.654687,0.438262,-0.534898,A
9800.0,-0.38815,-1.021399,0.057807,1.228564,-0.006417,2.225032,0.824183,-0.260575,1.217798,1.762582,X
9801.0,-0.190648,-1.09206,0.402778,0.749425,0.17234,-0.224934,-0.270579,0.952015,0.562987,0.235667,D
9802.0,0.426544,-0.055704,-0.08445,0.139087,0.976743,-1.096956,-0.761334,-0.677055,0.219991,-0.484519,I
9803.0,-3.498799,-0.573882,0.356544,0.750648,-4.922215,0.107265,0.220177,1.167117,0.313536,0.100613,A
9804.0,-3.498799,-0.550328,0.050694,-0.629422,-4.922215,-0.723232,0.031425,0.602964,0.40708,-0.557706,A
9805.0,0.377169,0.022808,0.139604,1.070691,0.976743,-1.055431,-1.440842,0.167147,1.124254,-0.031801,I
9806.0,-0.079554,0.179832,0.310311,1.179988,-1.257711,0.273364,0.106925,1.472464,0.594169,0.322162,E
9807.0,-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-0.01731,0.257927,-0.074575,0.375899,-0.02423,D
9808.0,4.524702,-0.134216,0.23207,-2.514351,-0.900198,-2.301176,-3.06411,-1.723176,-2.243345,-2.917799,F
9809.0,0.15498,-0.377602,0.349432,0.70613,-0.006417,0.397939,0.597681,0.164156,0.812439,0.14588,A
9810.0,-0.091897,-0.142067,0.324537,0.65821,0.17234,0.397939,0.106925,-0.290222,-0.684271,0.418676,F
9811.0,-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.564038,-1.214339,0.09663,1.093072,1.48365,X
9812.0,-0.314087,0.540986,-0.041773,0.882562,0.261718,0.107265,0.295677,0.245255,-0.029461,0.045352,F
9813.0,0.303106,-0.03215,0.367214,-0.350585,0.17234,-0.640182,0.635431,-1.749678,-1.775623,-0.773336,A
9814.0,-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.266459,-1.403091,-0.18534,0.905984,0.783392,Y
9815.0,0.105604,-0.149918,0.438342,0.934659,0.261718,-0.307984,-0.006326,0.386909,-0.746634,-0.157415,A
9816.0,-0.042522,0.540986,0.253409,-0.836378,0.261718,1.020811,-0.195078,0.606032,0.219991,1.208901,A
9817.0,-0.017834,0.132725,0.125378,1.357345,0.261718,1.103861,0.333428,0.437079,-0.216549,0.923279,A
9818.0,0.056229,-0.730905,0.441898,0.183695,0.261718,0.854712,0.484429,-0.563145,-0.185368,0.613571,A
9819.0,0.512951,-0.416858,0.125378,0.549719,0.976743,-1.013906,-0.610333,-0.485134,1.093072,-0.474417,I
9820.0,0.019197,-0.087108,0.384996,0.794958,0.261718,1.145386,0.371178,-0.333693,-0.684271,0.936504,A
9821.0,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.681707,0.52218,0.531089,0.687713,-0.754325,E
9822.0,0.167323,0.148427,0.278304,-0.289596,0.261718,-1.096956,0.144676,0.284784,0.251173,-0.927642,H
9823.0,0.130292,0.077766,-0.045329,0.285383,-0.095795,0.480988,0.106925,0.46527,0.438262,0.489029,A
9824.0,-0.104241,0.022808,0.377883,1.279945,0.17234,0.06574,0.635431,1.356748,1.623157,-0.059998,X
9825.0,0.019197,0.525284,0.068476,0.166658,0.261718,0.024215,0.484429,0.609255,0.531806,-0.130183,F
9826.0,0.117948,0.242641,0.082701,-0.424583,-0.900198,-0.10036,0.220177,-0.709013,0.219991,-0.083987,G
9827.0,0.25373,-0.338346,0.352988,-1.154243,0.17234,0.024215,-0.006326,0.202502,-0.123005,0.147519,F
9828.0,0.179667,-0.212727,0.132491,-1.306507,0.261718,0.356414,0.371178,0.35235,0.313536,0.234726,A
9829.0,0.327793,-0.142067,0.481018,-2.171392,0.261718,-1.096956,0.144676,-1.847765,-1.869167,-0.955212,A
9830.0,-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.474083,-0.195078,-1.256741,-0.216549,-0.209734,F
9831.0,-0.091897,0.258344,0.445454,1.643582,0.082961,-0.141884,0.597681,1.408102,-0.154186,-0.303342,W
9832.0,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.937762,0.52218,-0.03256,0.064084,0.661502,A
9833.0,0.241386,-0.126364,0.417003,0.096091,0.17234,-0.058835,0.295677,0.878683,0.40708,-0.088376,A
9834.0,-3.498799,10.65331,-3.210528,0.06482,-4.922215,-0.307984,-0.006326,1.031773,-1.307901,-0.155221,A
9835.0,-0.22768,0.446772,0.534365,0.177429,0.17234,-0.307984,0.710932,0.661133,0.562987,-0.510341,E
9836.0,0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.806282,-1.025587,-0.702392,0.937165,-0.038841,I
9837.0,0.364825,-0.000745,-0.052442,1.293223,0.976743,0.024215,-1.214339,0.709477,2.246787,0.935696,I
9838.0,-0.017834,0.23479,-0.180472,0.621032,0.261718,-3.671496,-5.85764,-0.873519,-2.711067,-3.329638,F
9839.0,0.15498,-0.377602,0.349432,0.70613,-0.006417,0.522513,-0.044076,0.303851,0.344717,0.626771,A
9840.0,-0.38815,-1.021399,0.057807,1.228564,-0.006417,0.024215,0.786433,1.20888,2.30915,-0.287731,X
9841.0,-3.498799,0.454623,0.128935,-5.440122,-0.006417,-1.013906,0.069175,-2.289602,-1.49499,-0.845028,A
9842.0,-0.00549,0.305451,0.018686,-0.04009,0.261718,-0.10036,-0.195078,-0.456768,-0.372457,0.15245,A
9843.0,-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.806282,0.220177,0.658628,0.40708,-0.717605,D
9844.0,-0.030178,0.093469,0.235627,1.206186,0.261718,0.480988,0.597681,0.997893,0.781258,0.223178,A
9845.0,-0.486901,-0.259834,-3.210528,0.221798,0.351096,-1.22153,-0.006326,1.1936,-0.466001,-0.995235,E
9846.0,-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.266459,0.069175,1.090019,0.718895,-0.122371,Y
9847.0,0.080916,0.203385,0.310311,0.26951,0.261718,-0.806282,0.295677,1.187348,0.687713,-0.763463,H
9848.0,-0.314087,-0.024299,-1.681275,0.307284,0.261718,-0.183409,0.257927,0.732678,0.843621,-0.19645,E
9849.0,0.056229,0.486028,0.10404,-0.053338,0.261718,0.813187,0.257927,-1.561213,-0.403638,0.701055,G
9850.0,0.167323,0.117022,0.047137,-0.174809,0.261718,1.228436,0.371178,-1.614994,-1.120812,1.011125,A
9851.0,0.266074,-0.16562,0.32098,0.483299,0.17234,1.394535,-0.081827,-0.353672,-0.216549,1.454139,A
9852.0,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.972381,-0.534832,-1.261711,-1.214356,-0.438601,I
9853.0,-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.141884,-0.006326,-0.773938,-0.497183,-0.005496,F
9854.0,0.907954,-0.330495,0.132491,1.039033,0.887365,-1.885928,1.654692,-1.6108,-2.430434,-1.684873,I
9855.0,0.031541,-0.346197,-0.009765,1.029902,0.082961,-0.10036,-0.157328,0.619137,0.594169,0.114187,A
9856.0,0.204355,-0.134216,0.043581,-0.654873,0.261718,0.937762,0.257927,-2.886451,-2.55516,0.823861,E
9857.0,-0.104241,-0.314793,0.665951,-0.06411,0.17234,0.107265,0.257927,-0.775413,-0.091823,0.075611,C
9858.0,0.117948,0.266195,0.043581,-0.590035,0.17234,-1.180006,0.295677,-0.372077,0.032902,-1.103068,F
9859.0,0.080916,0.650903,-0.023991,0.472826,0.261718,0.937762,0.635431,0.219335,0.157628,0.621189,A
9860.0,0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.01731,-0.34608,0.337322,0.095265,0.311373,F
9861.0,-0.264711,-0.275537,0.107596,0.827362,0.261718,0.937762,0.55993,0.544873,0.656532,0.624637,A
9862.0,0.364825,0.289748,0.235627,-0.32379,0.17234,1.809783,0.52218,-1.530537,-1.339082,1.43115,A
9863.0,0.624046,-2.426761,0.178724,0.711352,1.066121,-0.972381,-1.516343,0.009707,1.747883,0.110197,I
9864.0,0.019197,0.093469,0.473906,1.897295,0.17234,0.107265,0.408929,0.372639,0.874802,0.006149,X
9865.0,0.229043,-0.016448,0.317424,-0.526838,0.261718,0.107265,0.597681,-0.328199,0.001721,-0.110786,F
9866.0,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.031425,-0.324296,-0.403638,-0.400796,H
9867.0,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.190314,0.673182,-0.326587,1.061891,-0.077031,E
9868.0,-0.042522,0.2976,0.079145,1.500568,0.351096,0.439463,-0.119577,1.239285,0.282354,0.606169,F
9869.0,-0.042522,0.2976,0.079145,1.500568,0.351096,-0.391033,-2.422353,0.427468,-0.341275,1.993762,F
9870.0,0.068573,-0.197025,0.032912,0.615571,0.082961,-0.640182,0.220177,0.422634,-0.216549,-0.579586,A
9871.0,-0.215336,-1.296191,0.491688,1.050073,0.61923,0.273364,-1.25209,0.419022,2.122061,1.204851,X
9872.0,1.019049,0.211237,-0.155578,-0.311855,0.261718,0.356414,0.295677,0.414052,0.001721,0.287383,A
9873.0,0.463576,0.109171,0.224957,-1.411178,0.261718,0.522513,0.597681,-0.209435,-0.123005,0.252315,A
9874.0,-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.761353,0.031425,3.035055,-3.864781,-1.503262,E
9875.0,0.031541,0.171981,0.253409,-0.862994,0.17234,-0.432558,0.333428,-0.960403,-0.154186,-0.446907,H
9876.0,0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.391033,-2.950858,-0.393279,0.032902,-1.895343,A
9877.0,0.229043,0.109171,-0.066668,0.073324,0.261718,2.349606,1.201687,-0.875267,-0.278912,1.465133,A
9878.0,-0.202992,0.36826,0.388552,0.915832,0.17234,1.062336,0.220177,0.206696,-0.060642,0.954791,D
9879.0,-0.00549,0.611647,0.022242,1.012179,0.261718,0.937762,0.446679,0.413043,-0.185368,0.70965,A
9880.0,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.598658,0.031425,0.792478,-0.029461,-0.439168,F
9881.0,-0.338774,-0.314793,0.449011,1.243006,0.797987,0.688613,-1.403091,1.469473,1.716702,1.817927,X
9882.0,-0.00549,-0.660245,0.345875,-0.270589,0.261718,-0.307984,-0.044076,-1.927718,-1.71326,-0.112329,A
9883.0,-0.252367,-0.063555,0.594823,0.891245,0.529852,-1.096956,-1.32759,1.955694,2.652146,-0.062252,X
9884.0,-0.128929,0.022808,0.19295,0.837775,0.261718,0.688613,0.069175,0.220869,-0.029461,0.715798,A
9885.0,-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.391033,0.861934,1.668307,2.028517,-0.690722,X
9886.0,0.080916,0.203385,0.310311,0.26951,0.261718,-0.723232,0.220177,1.601363,1.217798,-0.653894,H
9887.0,-0.215336,-0.110662,0.68729,2.04189,0.708609,0.605563,-1.28984,1.505606,1.093072,1.597969,Y
9888.0,-3.498799,-0.157769,2.48683,-2.832037,-4.922215,-1.512204,-2.573354,3.374999,-3.61533,-2.78031,A
9889.0,0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.391033,-3.630366,1.376318,1.46725,-1.501358,I
9890.0,0.303106,0.352558,0.082701,0.703981,0.261718,-0.058835,0.899684,0.969178,0.219991,-0.407234,F
9891.0,-0.22768,0.289748,0.132491,-0.234783,0.261718,0.730137,0.257927,-0.595957,0.375899,0.629158,E
9892.0,-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.307984,0.144676,0.754249,0.469443,-0.235593,F
9893.0,0.056229,0.007106,0.406334,0.455401,0.261718,-0.307984,0.295677,0.373571,0.500624,-0.319689,A
9894.0,-0.32643,-0.157769,0.424116,1.924954,0.17234,2.308081,0.408929,0.620166,1.436069,1.942685,X
9895.0,0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.889332,0.333428,-0.096359,0.095265,-0.860097,F
9896.0,-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.598658,0.220177,0.716738,0.219991,-0.536103,A
9897.0,0.192011,-0.251983,0.33165,0.296423,0.261718,-0.764757,-0.232828,-0.335208,-0.715453,-0.460072,A
9898.0,-0.178304,-0.620989,0.32098,0.699028,0.261718,-1.180006,0.371178,-0.381707,0.344717,-1.132519,E
9899.0,-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,-0.474083,0.52218,0.882449,0.562987,-0.575318,A
9900.0,-2.215039,-0.29909,0.352988,0.054854,-1.704602,2.266557,0.55993,-1.378068,-0.715453,1.803485,A
9901.0,0.426544,0.588093,0.160942,-0.889699,0.261718,-0.183409,-0.081827,0.311345,-0.87136,0.000796,F
9902.0,0.006853,0.376111,0.125378,-1.299376,-1.078955,0.06574,0.257927,-0.223103,-0.746634,0.029283,G
9903.0,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.225032,0.861934,-0.878626,-0.185368,1.565154,A
9904.0,0.377169,0.022808,0.139604,1.070691,0.976743,-0.01731,-1.214339,0.26269,1.373706,0.897385,I
9905.0,-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.391033,0.333428,0.147673,0.251173,-0.412911,F
9906.0,0.105604,0.10132,0.246296,0.08708,0.261718,0.896237,0.333428,0.970925,0.62535,0.740789,A
9907.0,-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.058835,-0.006326,-0.708586,-0.840179,0.072729,F
9908.0,0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.307984,-1.365341,0.469289,1.404887,0.717631,I
9909.0,-3.498799,0.211237,-3.210528,-0.424226,-4.922215,1.26996,0.333428,-0.04221,-0.060642,1.067242,A
9910.0,0.142636,0.486028,0.025799,0.545422,0.17234,-0.598658,-0.157328,0.310044,-0.154186,-0.345427,A
9911.0,-0.277055,-0.251983,-3.203415,1.957926,0.261718,3.761451,0.446679,1.317587,0.999528,3.33551,X
9912.0,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.851308,-0.232828,-0.656436,-0.715453,1.990568,F
9913.0,0.167323,0.588093,-0.002652,-0.309259,0.261718,-0.224934,0.069175,1.485511,-0.247731,-0.118851,F
9914.0,0.512951,-0.008597,-0.045329,-1.738144,-1.525845,0.854712,2.862706,1.58517,0.282354,-0.087218,A
9915.0,-0.079554,0.187683,-0.070224,0.211236,0.261718,0.231839,0.182426,-0.569959,0.251173,0.224889,A
9916.0,-0.030178,0.014957,0.264078,0.374062,0.261718,0.979286,0.144676,0.093038,0.157628,0.943375,A
9917.0,0.698109,-0.306942,-0.03466,0.062642,0.976743,1.103861,-0.610333,-0.983547,0.874802,1.558537,I
9918.0,-0.091897,-0.29909,0.562816,1.131322,0.440474,2.64028,-3.441614,-0.325054,-0.65309,0.465497,Y
9919.0,-0.128929,-0.134216,0.264078,0.430695,0.261718,0.356414,0.446679,0.112492,0.095265,0.19093,F
9920.0,0.142636,0.203385,-0.006209,-0.834827,0.261718,0.522513,0.55993,-1.7257,-2.087438,0.306032,A
9921.0,0.043885,-0.079257,0.061363,0.565085,0.261718,1.519109,0.446679,-0.182098,-0.154186,1.225682,A
9922.0,0.142636,-0.448263,0.438342,0.978909,0.261718,0.190314,0.106925,0.718933,-0.029461,0.231953,F
9923.0,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.01731,-0.157328,0.64463,0.874802,0.200694,I
9924.0,1.21655,0.156278,-0.013322,0.353593,0.17234,1.809783,0.144676,-0.40223,-0.559546,1.675205,A
9925.0,0.192011,0.085618,0.278304,-1.347355,0.261718,-0.681707,0.182426,-0.113134,0.18881,-0.58976,F
9926.0,0.229043,-0.369751,0.484575,0.250174,0.261718,0.771662,0.446679,0.569337,0.438262,0.561264,A
9927.0,-0.597995,-0.071406,0.352988,0.220844,0.261718,0.564038,-0.195078,-1.080002,-0.154186,0.767093,E
9928.0,-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.058835,0.446679,1.218957,0.562987,-0.17721,A
9929.0,0.142636,-0.448263,0.438342,0.978909,0.261718,0.14879,-0.044076,0.833367,0.064084,0.285273,F
9930.0,-0.338774,-0.291239,0.520139,1.054429,0.261718,-0.224934,1.39044,-1.9064,-1.307901,-0.773686,E
9931.0,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.515608,0.333428,0.12882,-0.746634,-0.524132,A
9932.0,-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.598658,0.333428,0.075467,0.001721,-0.60014,G
9933.0,0.105604,0.014957,0.377883,-0.432222,0.261718,-0.391033,0.597681,-0.438906,0.687713,-0.546519,H
9934.0,0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.930856,-0.308329,0.734736,0.219991,-0.574318,F
9935.0,0.006853,-0.055704,0.335206,1.778897,0.261718,1.394535,0.144676,-0.198756,-0.029461,1.306319,A
9936.0,-0.128929,-0.134216,0.264078,0.430695,0.261718,0.231839,0.182426,0.235197,-0.091823,0.238536,F
9937.0,0.006853,0.164129,0.125378,0.58451,0.261718,-0.432558,-0.195078,1.622564,0.718895,-0.171556,A
9938.0,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.224934,0.144676,0.182737,-0.123005,-0.154968,F
9939.0,-0.104241,-0.079257,0.011573,0.220903,0.261718,0.024215,0.031425,-0.296319,0.032902,0.126857,A
9940.0,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.266459,-0.119577,-0.702197,0.219991,-0.057719,A
9941.0,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.01731,0.333428,0.214171,0.656532,-0.082155,E
9942.0,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.107265,0.55993,-0.145383,-0.559546,-0.084542,A
9943.0,0.130292,-0.024299,0.246296,0.121006,0.082961,0.14879,0.484429,-0.008447,-0.060642,0.003677,A
9944.0,0.043885,0.187683,0.303198,-0.717056,-1.79398,-0.141884,0.295677,1.631767,0.718895,-0.178211,A
9945.0,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.512204,-1.25209,-3.070431,-3.20997,-0.622466,I
9946.0,0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.220177,0.564464,-0.060642,-0.503735,F
9947.0,0.031541,0.171981,0.253409,-0.862994,0.17234,-0.598658,0.031425,-0.513849,0.157628,-0.442181,H
9948.0,0.09326,-0.055704,0.068476,0.305076,0.261718,1.311485,0.333428,0.078049,0.001721,1.107494,A
9949.0,-0.202992,0.36826,0.388552,0.915832,0.17234,0.771662,0.182426,0.237741,0.313536,0.710735,D
9950.0,0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.640182,-0.006326,-0.459001,-0.091823,-0.460807,F
9951.0,-3.498799,0.454623,0.128935,-5.440122,-0.006417,-0.474083,0.52218,-1.375233,-0.87136,-0.582829,A
9952.0,-0.091897,-0.071406,0.537921,-1.178561,0.261718,0.06574,0.635431,1.135238,0.656532,-0.161309,E
9953.0,0.327793,0.50173,0.050694,-1.018301,0.261718,-0.349509,0.484429,-0.786209,0.282354,-0.458275,G
9954.0,0.167323,0.148427,0.278304,-0.289596,0.261718,1.020811,0.295677,-1.645088,-0.684271,0.87542,H
9955.0,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.681707,0.182426,0.371863,-0.65309,-0.598729,A
9956.0,0.080916,-0.071406,0.160942,1.225521,0.17234,0.522513,-0.081827,0.40714,0.282354,0.644758,A
9957.0,-0.054866,0.203385,0.05425,-0.028782,0.261718,0.688613,0.144676,-1.539856,-1.058449,0.770673,G
9958.0,-0.042522,0.2976,0.079145,1.500568,0.351096,-0.307984,-0.044076,1.58154,0.064084,-0.122407,F
9959.0,-0.091897,-0.220579,0.274747,0.567174,-0.185173,-3.380822,0.52218,0.844278,-1.837986,-3.137214,A
9960.0,0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.515608,0.069175,-1.204824,-1.120812,-0.396746,A
9961.0,-0.635027,-0.448263,0.299642,1.407861,0.17234,0.06574,1.843444,0.683752,1.872609,-0.421748,Y
9962.0,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.930856,0.408929,-0.216949,-0.65309,-0.9291,F
9963.0,0.068573,0.2976,0.022242,-0.22252,0.261718,0.896237,0.295677,-0.543225,-0.154186,0.76508,G
9964.0,0.006853,0.164129,0.125378,0.58451,0.261718,-0.474083,0.182426,1.38125,0.438262,-0.406233,A
9965.0,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.096956,0.371178,1.737698,1.186617,-1.061128,E
9966.0,0.142636,-0.330495,0.299642,0.418282,0.17234,-1.180006,0.220177,-0.209066,-0.060642,-1.064299,A
9967.0,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.273364,-4.196622,-0.245955,-0.840179,-0.58178,X
9968.0,0.105604,-0.09496,0.324537,0.557118,0.17234,0.273364,0.484429,0.146916,0.095265,0.097406,A
9969.0,0.4142,-0.471816,0.239183,1.018385,0.887365,-0.889332,-1.214339,-0.149033,1.342524,-0.011211,I
9970.0,0.130292,0.870736,-3.210528,0.062493,0.261718,0.564038,0.408929,1.01692,0.594169,0.388224,A
9971.0,0.080916,-0.291239,0.356544,0.226662,0.261718,-0.847807,0.069175,0.519633,0.157628,-0.685948,F
9972.0,0.105604,-0.087108,0.367214,1.522618,0.261718,0.480988,0.333428,0.856141,0.064084,0.369237,A
9973.0,0.229043,0.109171,-0.066668,0.073324,0.261718,2.058932,0.635431,-0.824282,0.064084,1.57387,A
9974.0,0.056229,0.281897,-0.091562,-0.919149,-0.185173,1.685209,0.446679,2.055314,1.124254,1.392634,F
9975.0,-0.375806,-0.275537,0.449011,0.55685,0.17234,-0.266459,0.257927,0.000853,-0.715453,-0.282113,D
9976.0,0.056229,-0.291239,0.239183,0.767954,0.17234,-0.058835,0.220177,0.611779,0.18881,-0.056502,A
9977.0,0.661077,-0.09496,0.01513,0.751961,0.976743,-0.598658,-1.063338,0.600168,1.217798,0.194184,I
9978.0,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-1.013906,-0.044076,-0.254731,-0.621908,-0.774795,F
9979.0,-0.091897,0.258344,0.445454,1.643582,0.082961,-0.141884,0.55993,1.905583,0.905984,-0.302053,W
9980.0,-0.00549,-0.204876,0.32098,-0.694588,0.261718,1.26996,0.748682,-0.990322,-0.497183,0.815132,F
9981.0,0.031541,-2.426761,0.37077,0.77977,0.17234,0.397939,0.635431,1.033035,0.344717,0.115959,A
9982.0,-0.215336,-0.102811,0.360101,0.941284,0.17234,-1.429155,0.182426,-1.38296,-2.025075,-1.268428,E
9983.0,0.056229,0.533135,0.185837,0.882801,0.261718,0.480988,0.52218,0.335245,-0.247731,0.257704,A
9984.0,-0.252367,-0.063555,0.594823,0.891245,0.529852,0.231839,-1.28984,0.892487,1.872609,1.217461,X
9985.0,-0.486901,-0.03215,0.196506,-0.633748,0.261718,-1.512204,0.597681,-1.258508,0.313536,-1.530314,C
9986.0,0.080916,-0.071406,0.160942,1.225521,0.17234,-0.141884,0.182426,1.471551,0.812439,-0.102721,A
